"cataid" "ra" "dec" "sigmaid"
"61472" 567503 211.965846246972 -0.490032706592349 122537
"61473" 567504 211.968618449723 -0.490534381820776 122541
"61474" 567505 211.969885765462 -0.488881943893744 122542
"61475" 567506 211.9747 -0.5051862 122543
"61476" 567507 211.9836 -0.446471 122539
"61477" 567509 212.009545931859 -0.567035870567992 122544
"61478" 567510 211.8689 -0.4883547 122545
"61479" 567512 211.8737 -0.5255985 122547
"61480" 567513 211.943331057281 -0.485606165390135 122551
"61481" 567514 211.9519 -0.5626606 122552
"61482" 567515 211.961809064277 -0.519487611304591 122548
"61483" 567516 211.9632 -0.5389897 122549
"61484" 567517 211.972888166847 -0.627432582622014 122550
"61485" 567518 211.978499887147 -0.601511321631847 122554
"61486" 567519 211.9915 -0.5633149 122555
"61487" 567520 212.0136 -0.4574118 122553
"61488" 567521 211.8673 -0.5343771 122556
"61489" 567522 211.889653590736 -0.552593897569453 122557
"61490" 567525 211.884866993879 -0.471201514588042 122560
"61491" 567529 211.950972203132 -0.500771681511926 122564
"61492" 567531 211.974156898409 -0.470850620400196 122566
"61493" 567534 212.040010407893 -0.535405495482888 122569
"61494" 567536 212.133935300495 -0.44680423476859 122571
"61495" 567537 212.0277 -0.5549234 122576
"61496" 567538 212.042293061046 -0.538470320950646 122573
"61497" 567539 212.062254490553 -0.525996227069638 122574
"61498" 567540 212.059887902804 -0.528024979986451 122575
"61499" 567541 212.0708 -0.5397455 122577
"61500" 567542 212.0727 -0.5042882 122578
"61501" 567543 212.0878 -0.591282 122579
"61502" 567544 212.102 -0.5116369 122580
"61503" 567545 212.1036 -0.5891426 122582
"61504" 567547 212.1108 -0.448106 122581
"61505" 567548 212.1208 -0.4661923 122584
"61506" 567552 212.089574548898 -0.474128057978875 122587
"61507" 567554 212.1127 -0.5068826 122589
"61508" 567555 212.0177 -0.5733765 122592
"61509" 567559 212.1151 -0.4699502 122593
"61510" 567562 212.1465 -0.430806 122599
"61511" 567564 212.025995023568 -0.47595052410501 122600
"61512" 567568 212.2821 -0.4696504 122604
"61513" 567569 212.1648 -0.4341389 122605
"61514" 567570 212.1684 -0.4412713 122606
"61515" 567571 212.1699 -0.4441385 122608
"61516" 567572 212.1727 -0.4523628 122609
"61517" 567573 212.183 -0.5739034 122610
"61518" 567574 212.1992 -0.4196636 122607
"61519" 567576 212.2729 -0.4249692 122614
"61520" 567577 212.2831 -0.6076578 122612
"61521" 567578 212.2843 -0.5858283 122613
"61522" 567579 212.3086 -0.5608869 122616
"61523" 567580 212.3116 -0.4357298 122615
"61524" 567581 212.204424784973 -0.46932684336642 122619
"61525" 567582 212.264418161887 -0.554903279800656 122617
"61526" 567583 212.279361633942 -0.530464650679035 122618
"61527" 567586 212.2793 -0.4658365 122621
"61528" 567589 212.236221988549 -0.481551515428472 122625
"61529" 567591 212.363 -0.5775666 122627
"61530" 567594 212.323 -0.6197928 122630
"61531" 567595 212.3491 -0.5772665 122631
"61532" 567596 212.3754 -0.5437236 122634
"61533" 567597 212.4169 -0.519018 122635
"61534" 567598 212.4342 -0.44841 122636
"61535" 567599 212.3227 -0.4286763 122637
"61536" 567600 212.3523 -0.5818354 122638
"61537" 567601 212.3561 -0.571808 122639
"61538" 567602 212.3773 -0.4218072 122640
"61539" 567609 212.4294 -0.6274916 122648
"61540" 567610 212.4573 -0.6158194 122647
"61541" 567613 212.345424367737 -0.603733527481895 122651
"61542" 567617 212.471801775098 -0.625998042814008 122654
"61543" 567620 212.4834 -0.4704649 122657
"61544" 567622 212.4865 -0.4249206 122659
"61545" 567624 212.5595 -0.5785325 122661
"61546" 567625 212.6099 -0.588543 122662
"61547" 567626 212.6129 -0.4482089 122663
"61548" 567627 212.6118 -0.4471884 122664
"61549" 567628 212.4705 -0.5050628 122665
"61550" 567629 212.530974774045 -0.514058824870716 122667
"61551" 567630 212.56140043631 -0.563883104483336 122668
"61552" 567631 212.562 -0.4570107 122669
"61553" 567632 212.5808 -0.4986833 122666
"61554" 567635 212.5182 -0.4966138 122673
"61555" 567637 212.5566 -0.475315 122674
"61556" 567645 212.612 -0.479808 122682
"61557" 567650 212.715430112923 -0.601336330182327 122685
"61558" 567651 212.629522373107 -0.484234836450171 122687
"61559" 567652 212.7005 -0.4934471 122689
"61560" 567653 212.7074 -0.5318429 122688
"61561" 567655 212.6555 -0.5007707 122690
"61562" 567656 212.659455495842 -0.440006270174707 122691
"61563" 567658 212.6638 -0.4881068 122695
"61564" 567659 212.685444751255 -0.447165860511433 122694
"61565" 567660 212.7018 -0.4621808 122696
"61566" 567661 212.735243506736 -0.615582985162355 122697
"61567" 567666 212.6917 -0.5085971 122704
"61568" 567667 212.706374641575 -0.55912053079864 122703
"61569" 567670 212.745 -0.5750853 122706
"61570" 567673 212.738096219131 -0.458494069716245 122710
"61571" 567674 212.754162107167 -0.595735762731401 122711
"61572" 567676 212.7666 -0.5451104 122713
"61573" 567677 212.7731 -0.5663238 122714
"61574" 567678 212.8346 -0.497446 122716
"61575" 567679 212.8412 -0.4803087 122717
"61576" 567680 212.8765 -0.6067994 122719
"61577" 567681 212.8786 -0.5989351 122718
"61578" 567682 212.88 -0.513414 122720
"61579" 567684 212.769819463628 -0.607294767624016 122722
"61580" 567685 212.780847453183 -0.589336497604006 122723
"61581" 567686 212.782300571546 -0.620815174414717 122730
"61582" 567692 212.816789476191 -0.443503353609284 122731
"61583" 567694 212.83877449307 -0.583326419027083 122733
"61584" 567695 212.872592499909 -0.488659401386798 122736
"61585" 567696 212.873642814003 -0.524991386072079 122737
"61586" 567697 212.8924 -0.4898644 122734
"61587" 567698 212.901784146871 -0.437976300033423 122735
"61588" 567702 212.8026 -0.442679 122742
"61589" 567704 212.8281 -0.5763143 122743
"61590" 567705 212.8332 -0.4205495 122744
"61591" 567713 212.840794449658 -0.525532666983486 122752
"61592" 567719 212.95052322564 -0.587649171708851 122757
"61593" 567722 212.9737 -0.6065056 122759
"61594" 567723 212.9884 -0.5569337 122760
"61595" 567725 212.9385 -0.518342 122763
"61596" 567726 212.9402 -0.5409695 122764
"61597" 567727 212.94021302146 -0.451007289486049 122761
"61598" 567728 212.945574037065 -0.566522025901397 122762
"61599" 567729 212.958 -0.4803692 122767
"61600" 567730 212.982990136675 -0.530471907173132 122765
"61601" 567731 212.9841 -0.5293351 122766
"61602" 567732 213.0157 -0.6123594 122768
"61603" 567733 213.0157 -0.5012064 122769
"61604" 567734 213.0205 -0.5880133 122770
"61605" 567735 213.0339 -0.4217543 122771
"61606" 567736 213.0527 -0.6127041 122772
"61607" 567739 212.92136406648 -0.462165365454955 122775
"61608" 567741 212.9574 -0.487761 122779
"61609" 567744 213.0019 -0.5232669 122777
"61610" 567747 212.9622 -0.6029626 122783
"61611" 567750 213.0482 -0.6160621 122786
"61612" 567758 213.159985997978 -0.536643385666248 122793
"61613" 567759 213.0801 -0.5682342 122794
"61614" 567760 213.07540468578 -0.569301988729034 122795
"61615" 567761 213.080837610481 -0.61959434436257 122797
"61616" 567762 213.085126494445 -0.617658617935418 122796
"61617" 567763 213.1026 -0.6019396 122799
"61618" 567764 213.1038 -0.6253767 122800
"61619" 567765 213.1037 -0.6276742 122801
"61620" 567766 213.1038 -0.627064 122802
"61621" 567767 213.1086 -0.4221336 122798
"61622" 567768 213.1445 -0.5833473 122803
"61623" 567769 213.1564 -0.4363362 122805
"61624" 567770 213.164 -0.4392486 122804
"61625" 567771 213.2078 -0.5729417 122807
"61626" 567773 213.2092 -0.4975 122809
"61627" 567776 213.105123590883 -0.619599514335839 122814
"61628" 567777 213.113367435562 -0.483481951469196 122811
"61629" 567779 213.160058044605 -0.487289098899528 122821
"61630" 567780 213.1631 -0.4335484 122815
"61631" 567782 213.1846 -0.4239309 122817
"61632" 567784 213.195065689248 -0.572055464122769 122819
"61633" 567785 213.197857550225 -0.587295048347584 122822
"61634" 567787 213.094 -0.4273391 122824
"61635" 567788 213.1678 -0.5171513 122825
"61636" 567794 213.157755391103 -0.489670003372747 122831
"61637" 567795 213.1761 -0.4428771 122833
"61638" 567796 213.181340184306 -0.602322146840258 122832
"61639" 567798 213.189800861286 -0.507861765323534 122835
"61640" 567800 213.2636 -0.6282547 122837
"61641" 567802 213.226 -0.5375671 122839
"61642" 567803 213.2291 -0.4370989 122841
"61643" 567804 213.2299 -0.5040175 122842
"61644" 567805 213.2354 -0.4922524 122840
"61645" 567806 213.2381 -0.54703 122843
"61646" 567807 213.2568 -0.5651706 122844
"61647" 567808 213.2608 -0.578302 122846
"61648" 567809 213.2616 -0.4330001 122847
"61649" 567810 213.263821121584 -0.604534859290585 122848
"61650" 567811 213.2719 -0.4602468 122845
"61651" 567812 213.2825 -0.4545667 122853
"61652" 567813 213.2829 -0.443339 122849
"61653" 567814 213.2882 -0.4950337 122850
"61654" 567815 213.294850559873 -0.576494683519744 122851
"61655" 567816 213.2978 -0.5424324 122852
"61656" 567817 213.316 -0.5390887 122854
"61657" 567818 213.3142 -0.5361918 122855
"61658" 567819 213.316 -0.5672713 122857
"61659" 567820 213.3229 -0.5390035 122856
"61660" 567821 213.3482 -0.4868568 122858
"61661" 567823 213.222225276344 -0.486015430424244 122860
"61662" 567824 213.266386699022 -0.618405276906329 122861
"61663" 567825 213.296284065929 -0.598672146484221 122862
"61664" 567826 213.3489 -0.5034119 122863
"61665" 567827 213.2155 -0.6040723 122865
"61666" 567830 213.278 -0.4533461 122867
"61667" 567832 213.3446 -0.4789905 122870
"61668" 567834 213.352872295975 -0.476719406009034 122868
"61669" 567837 213.21990335161 -0.432731543435894 122873
"61670" 567838 213.263064222145 -0.518283513891964 122875
"61671" 567841 213.308960983207 -0.454104245516299 122878
"61672" 567843 213.489712720772 -0.440453030487853 122881
"61673" 567846 213.37875560712 -0.521745641738773 122883
"61674" 567847 213.383 -0.4245977 122884
"61675" 567848 213.3835 -0.6157638 122888
"61676" 567849 213.3887 -0.511318 122885
"61677" 567850 213.3902 -0.443974 122886
"61678" 567851 213.3914 -0.540443 122887
"61679" 567852 213.400114712518 -0.490639875777758 122890
"61680" 567853 213.4057 -0.5011593 122889
"61681" 567854 213.4288 -0.4542451 122892
"61682" 567855 213.4467 -0.6124969 122891
"61683" 567856 213.4553 -0.4233846 122894
"61684" 567857 213.465361679506 -0.446602745852245 122893
"61685" 567858 213.4681 -0.546514 122896
"61686" 567859 213.4813 -0.4630637 122895
"61687" 567861 213.4968 -0.5129524 122897
"61688" 567862 213.4987 -0.6286222 122898
"61689" 567863 213.386986444715 -0.514987935624718 122901
"61690" 567864 213.4757 -0.6039946 122902
"61691" 567866 213.48401302483 -0.480099067246181 122904
"61692" 567867 213.484962314816 -0.51121908066577 122905
"61693" 567868 213.5015 -0.4808309 122906
"61694" 567869 213.4545 -0.4519752 122908
"61695" 567873 213.4821 -0.6291784 122911
"61696" 567876 213.5131 -0.4598735 122915
"61697" 567877 213.5769 -0.5874825 122914
"61698" 567878 213.576 -0.458166 122916
"61699" 567883 213.653481382635 -0.469193587487126 122917
"61700" 567884 213.5127 -0.5218371 122918
"61701" 567885 213.5192 -0.6174506 122919
"61702" 567886 213.5257 -0.5546562 122921
"61703" 567887 213.5346 -0.5680056 122924
"61704" 567888 213.5403 -0.4759278 122922
"61705" 567890 213.5739 -0.4787276 122925
"61706" 567891 213.5762 -0.6185805 122926
"61707" 567892 213.5768 -0.4455507 122927
"61708" 567893 213.5837 -0.44566 122928
"61709" 567895 213.5977 -0.4594639 122930
"61710" 567896 213.6032 -0.4548001 122931
"61711" 567897 213.6061 -0.4274391 122934
"61712" 567898 213.605244993688 -0.425498979813202 122935
"61713" 567899 213.608763303096 -0.528405533031535 122933
"61714" 567900 213.6154 -0.4689256 122940
"61715" 567901 213.6161 -0.5648218 122936
"61716" 567902 213.6194 -0.6068315 122937
"61717" 567903 213.618897837674 -0.567367740065594 122938
"61718" 567904 213.6219 -0.6239802 122939
"61719" 567907 213.6293 -0.6079246 122944
"61720" 567908 213.6294 -0.5119319 122941
"61721" 567909 213.6378 -0.4457367 122950
"61722" 567910 213.639441738474 -0.517931628805392 122951
"61723" 567911 213.6478 -0.5125549 122952
"61724" 567912 213.649702031846 -0.577203785182077 122945
"61725" 567913 213.652 -0.5779106 122946
"61726" 567914 213.6543 -0.4406231 122947
"61727" 567916 213.6557 -0.5737075 122953
"61728" 567917 213.658 -0.4300614 122954
"61729" 567918 213.5315 -0.5225474 122955
"61730" 567921 213.6105 -0.5066763 122963
"61731" 567922 213.614299486186 -0.459727481099975 122964
"61732" 567923 213.62704748425 -0.498830822080271 122957
"61733" 567924 213.635941546829 -0.492560264071929 122958
"61734" 567925 213.6363 -0.51652 122959
"61735" 567926 213.640018009999 -0.423093904843003 122960
"61736" 567930 213.6557 -0.4669709 122969
"61737" 567931 213.6587 -0.4663516 122970
"61738" 567932 213.656 -0.4508894 122965
"61739" 567933 213.6568 -0.5119985 122966
"61740" 567938 213.5604 -0.6234858 122975
"61741" 567941 213.6377 -0.5538014 122978
"61742" 567947 213.580508285655 -0.447570927058952 122985
"61743" 567948 213.582890854302 -0.551662460376553 122984
"61744" 567949 213.590810961038 -0.585779859778122 122986
"61745" 567953 213.629012652965 -0.47720019474555 122990
"61746" 567958 213.7618 -0.4479164 122995
"61747" 567961 213.7577 -0.4683839 122996
"61748" 567962 213.7578 -0.472445 122997
"61749" 567963 213.759631213874 -0.474457260816061 122999
"61750" 567965 213.8024 -0.4967026 123002
"61751" 567966 213.806064711306 -0.606673025953459 123001
"61752" 567967 213.6622 -0.5079114 123003
"61753" 567968 213.6651 -0.5616418 123004
"61754" 567969 213.6678 -0.461315 123005
"61755" 567970 213.6745 -0.4647409 123007
"61756" 567971 213.6752 -0.4338423 123009
"61757" 567972 213.6788 -0.5435721 123006
"61758" 567973 213.6907 -0.4610488 123010
"61759" 567974 213.695 -0.4781505 123011
"61760" 567975 213.69144473592 -0.478032725838163 123012
"61761" 567976 213.7008 -0.4564051 123014
"61762" 567977 213.7103 -0.5426285 123015
"61763" 567978 213.7185 -0.4364935 123013
"61764" 567981 213.715763829847 -0.443541584102119 123017
"61765" 567982 213.7171 -0.5128148 123018
"61766" 567983 213.7197 -0.4261714 123019
"61767" 567984 213.7329 -0.5693061 123025
"61768" 567985 213.7495 -0.4960779 123026
"61769" 567986 213.7497 -0.5113725 123022
"61770" 567988 213.7509 -0.4261443 123024
"61771" 567989 213.7578 -0.4245805 123029
"61772" 567990 213.754 -0.4235314 123030
"61773" 567991 213.7561 -0.5042662 123031
"61774" 567992 213.7674 -0.4903586 123032
"61775" 567993 213.7713 -0.4936541 123033
"61776" 567994 213.7714 -0.485626 123034
"61777" 567995 213.768 -0.4868581 123035
"61778" 567996 213.769306711431 -0.492498694345702 123027
"61779" 567998 213.772345326032 -0.516584861682417 123040
"61780" 567999 213.7738 -0.5045469 123041
"61781" 568000 213.7745 -0.4280158 123042
"61782" 568001 213.774861683009 -0.518397596429567 123043
"61783" 568002 213.785 -0.4932441 123044
"61784" 568003 213.777 -0.4861179 123045
"61785" 568004 213.7784 -0.4922106 123036
"61786" 568005 213.7876 -0.4923308 123037
"61787" 568006 213.77741001721 -0.488993447749825 123038
"61788" 568008 213.7968 -0.4816183 123047
"61789" 568009 213.8 -0.5264089 123050
"61790" 568010 213.8019 -0.5258801 123048
"61791" 568011 213.803439039882 -0.548937172979873 123049
"61792" 568013 213.6693 -0.4693334 123051
"61793" 568014 213.670433182756 -0.484846636196835 123052
"61794" 568015 213.6836 -0.4591753 123056
"61795" 568016 213.7013 -0.5590691 123057
"61796" 568017 213.7039 -0.4623854 123058
"61797" 568018 213.707514777287 -0.438799498039491 123059
"61798" 568019 213.708 -0.5216106 123054
"61799" 568020 213.7103 -0.4552068 123055
"61800" 568021 213.7196 -0.5742003 123062
"61801" 568023 213.732192452606 -0.444886904769658 123066
"61802" 568026 213.7434 -0.4886071 123060
"61803" 568027 213.755042513477 -0.480514593159491 123061
"61804" 568028 213.761855341489 -0.516414543889374 123063
"61805" 568030 213.7649 -0.4741078 123073
"61806" 568032 213.769272906265 -0.423990707481358 123075
"61807" 568033 213.772809304316 -0.438885685708966 123069
"61808" 568034 213.775812309454 -0.532867026926889 123070
"61809" 568035 213.801 -0.4673751 123071
"61810" 568040 213.7772 -0.4374692 123079
"61811" 568041 213.722983791041 -0.434153609308725 123080
"61812" 568047 213.761654077794 -0.531325553910071 123086
"61813" 568048 213.7674 -0.4580634 123087
"61814" 568049 213.8313 -0.5059914 123088
"61815" 568050 213.9124 -0.4610915 123090
"61816" 568051 213.909 -0.4654798 123089
"61817" 568053 213.8115 -0.4930513 123095
"61818" 568054 213.812 -0.4568703 123096
"61819" 568057 213.8142 -0.4276779 123094
"61820" 568058 213.821 -0.5200431 123097
"61821" 568059 213.8289 -0.470997 123100
"61822" 568060 213.8306 -0.6192266 123106
"61823" 568061 213.836044653219 -0.518466514606487 123101
"61824" 568062 213.8382 -0.4939668 123098
"61825" 568063 213.8406 -0.4586793 123099
"61826" 568064 213.839169960145 -0.460601160155988 123107
"61827" 568065 213.8431 -0.4518643 123108
"61828" 568066 213.8471 -0.5808613 123102
"61829" 568067 213.849049492013 -0.605039011766794 123103
"61830" 568068 213.8513 -0.5734678 123104
"61831" 568069 213.853752466489 -0.572594858636901 123105
"61832" 568070 213.8651 -0.4444873 123109
"61833" 568071 213.87312372567 -0.540301124823844 123110
"61834" 568072 213.890688525377 -0.518929848224616 123111
"61835" 568073 213.899819424576 -0.555712670670248 123112
"61836" 568074 213.9109 -0.5627281 123113
"61837" 568075 213.9128 -0.4477002 123115
"61838" 568076 213.9127 -0.4801983 123116
"61839" 568077 213.9179 -0.5765394 123117
"61840" 568078 213.9181 -0.4741186 123118
"61841" 568079 213.9187 -0.5842165 123119
"61842" 568080 213.9186 -0.5289283 123120
"61843" 568081 213.9211 -0.4603782 123121
"61844" 568082 213.9366 -0.5917558 123126
"61845" 568083 213.9417 -0.5911068 123127
"61846" 568084 213.9474 -0.604785 123122
"61847" 568085 213.947265753538 -0.527848451451647 123123
"61848" 568086 213.9476 -0.5615686 123124
"61849" 568087 213.948 -0.5170817 123125
"61850" 568088 213.954 -0.5285627 123129
"61851" 568089 213.9562 -0.5460206 123128
"61852" 568090 213.8256 -0.5463339 123134
"61853" 568091 213.83518120296 -0.600308281255004 123135
"61854" 568092 213.8751 -0.6255459 123130
"61855" 568093 213.879947203324 -0.528319928742858 123131
"61856" 568095 213.8977 -0.5702802 123133
"61857" 568096 213.931497213624 -0.478915715465942 123140
"61858" 568097 213.931790260351 -0.430650890843102 123137
"61859" 568098 213.943149984201 -0.615347403056805 123139
"61860" 568102 213.8788 -0.4438303 123144
"61861" 568104 213.9317 -0.5190304 123146
"61862" 568105 213.9603 -0.5151958 123147
"61863" 568113 213.929890827219 -0.594504907239858 123155
"61864" 568115 214.0411 -0.5823973 123157
"61865" 568117 214.1033 -0.5497452 123160
"61866" 568119 213.9632 -0.55747 123161
"61867" 568120 213.9941 -0.5403864 123162
"61868" 568121 214.0001 -0.42191 123166
"61869" 568122 214.0097 -0.5018592 123163
"61870" 568123 214.007051212426 -0.49764456701889 123164
"61871" 568124 214.0138 -0.4683484 123165
"61872" 568125 214.0394 -0.4314135 123167
"61873" 568126 214.0456 -0.4579633 123169
"61874" 568127 214.0476 -0.602505 123170
"61875" 568128 214.05312269942 -0.496978929261882 123168
"61876" 568129 214.0701 -0.4268072 123175
"61877" 568130 214.0815 -0.4310232 123171
"61878" 568131 214.0777 -0.4324287 123172
"61879" 568132 214.0818 -0.4632755 123174
"61880" 568133 214.0911 -0.5675202 123173
"61881" 568134 214.0933 -0.5269455 123178
"61882" 568135 214.098679748064 -0.528955457253053 123176
"61883" 568136 214.0993 -0.6266758 123177
"61884" 568137 214.1059 -0.5203332 123180
"61885" 568138 214.1066 -0.5323461 123181
"61886" 568139 214.1075 -0.4778888 123182
"61887" 568140 214.1091 -0.6291066 123179
"61888" 568143 214.0445 -0.5045479 123187
"61889" 568146 213.9678 -0.4293971 123188
"61890" 568149 214.0123 -0.5300406 123191
"61891" 568150 214.0142 -0.5387662 123192
"61892" 568155 214.0793 -0.4968079 123197
"61893" 568158 213.971496083665 -0.462115594743482 123200
"61894" 568159 214.024494919056 -0.491394521819496 123201
"61895" 568164 214.162367104666 -0.593341675073856 123206
"61896" 568165 214.1988 -0.5547618 123207
"61897" 568167 214.1192 -0.505207 123209
"61898" 568168 214.1206 -0.4340919 123211
"61899" 568169 214.1323 -0.5190718 123212
"61900" 568170 214.1309 -0.5168162 123210
"61901" 568171 214.1346 -0.509856 123213
"61902" 568172 214.1518 -0.5000452 123214
"61903" 568173 214.152753866367 -0.579409607221732 123216
"61904" 568174 214.154210142967 -0.505777507468474 123215
"61905" 568175 214.1691 -0.5032954 123218
"61906" 568176 214.1748 -0.4724344 123219
"61907" 568177 214.1864 -0.5781176 123217
"61908" 568178 214.1914 -0.5491659 123223
"61909" 568179 214.195588407122 -0.511383309290501 123220
"61910" 568180 214.197902826455 -0.549686885909892 123221
"61911" 568181 214.2013 -0.5240805 123222
"61912" 568182 214.217 -0.4319705 123224
"61913" 568183 214.2211 -0.4832462 123225
"61914" 568184 214.22487087157 -0.62757910192223 123226
"61915" 568185 214.236 -0.4626019 123227
"61916" 568186 214.2495 -0.5278364 123228
"61917" 568187 214.2497 -0.4326384 123229
"61918" 568188 214.1115 -0.5737637 123230
"61919" 568189 214.115895898098 -0.577725731746434 123231
"61920" 568191 214.131308104485 -0.476437777118453 123236
"61921" 568195 214.1565 -0.4825634 123235
"61922" 568196 214.2044 -0.5304883 123240
"61923" 568198 214.2499 -0.4707905 123239
"61924" 568200 214.131 -0.611239 123241
"61925" 568204 214.1782 -0.5464157 123248
"61926" 568208 214.2346 -0.4414304 123250
"61927" 568212 214.2679 -0.568316 123254
"61928" 568214 214.3286 -0.6105724 123255
"61929" 568215 214.3661 -0.42349 123256
"61930" 568216 214.365 -0.4267274 123257
"61931" 568218 214.3869 -0.6128809 123260
"61932" 568219 214.3969 -0.4962618 123259
"61933" 568220 214.409 -0.4822132 123262
"61934" 568221 214.3891 -0.485074 123263
"61935" 568222 214.399 -0.4842148 123264
"61936" 568223 214.3836 -0.4849372 123261
"61937" 568225 214.2626 -0.56298 123267
"61938" 568226 214.2728 -0.4577607 123265
"61939" 568227 214.273 -0.5520531 123266
"61940" 568228 214.2752 -0.4837016 123268
"61941" 568229 214.2827 -0.4913688 123269
"61942" 568230 214.2892 -0.5013357 123270
"61943" 568231 214.3037 -0.4290318 123271
"61944" 568232 214.3076 -0.5878257 123272
"61945" 568233 214.3186 -0.6243388 123273
"61946" 568234 214.3313 -0.4242773 123274
"61947" 568235 214.333 -0.5514932 123276
"61948" 568237 214.3372 -0.4270978 123275
"61949" 568238 214.3598 -0.577332 123278
"61950" 568239 214.3641 -0.541018 123279
"61951" 568240 214.3671 -0.4451363 123280
"61952" 568241 214.3753 -0.4957934 123281
"61953" 568242 214.3764 -0.4985378 123282
"61954" 568243 214.3765 -0.5060407 123285
"61955" 568244 214.3876 -0.5859631 123283
"61956" 568245 214.3933 -0.5036292 123286
"61957" 568246 214.3981 -0.549546 123287
"61958" 568247 214.4088 -0.513679 123290
"61959" 568249 214.307000720083 -0.618790796652316 123289
"61960" 568251 214.3122 -0.5944297 123297
"61961" 568252 214.315488620033 -0.625437648614336 123291
"61962" 568253 214.344153482021 -0.483727439747548 123292
"61963" 568255 214.367817248813 -0.574275892794764 123294
"61964" 568256 214.378256822428 -0.469574077751383 123295
"61965" 568258 214.2789 -0.557251 123301
"61966" 568259 214.286 -0.5661124 123299
"61967" 568260 214.3152 -0.6291328 123300
"61968" 568261 214.3429 -0.5638666 123304
"61969" 568263 214.3544 -0.570779 123303
"61970" 568264 214.4013 -0.4664244 123305
"61971" 568265 214.4043 -0.5202509 123306
"61972" 568266 214.364539228312 -0.587751696363997 123307
"61973" 568267 214.4266 -0.5819456 123308
"61974" 568270 214.506919782907 -0.531110977475091 123310
"61975" 568272 214.509 -0.4638595 123312
"61976" 568274 214.4199 -0.5964303 123314
"61977" 568275 214.4225 -0.6058768 123315
"61978" 568276 214.434636986161 -0.580230854618161 123316
"61979" 568277 214.4349 -0.5466886 123318
"61980" 568278 214.4426 -0.5044157 123317
"61981" 568279 214.4597 -0.5854628 123324
"61982" 568280 214.4603 -0.5507042 123319
"61983" 568281 214.4611 -0.5277697 123320
"61984" 568282 214.464 -0.5235333 123321
"61985" 568283 214.4648 -0.5238022 123322
"61986" 568284 214.4673 -0.455564 123323
"61987" 568285 214.4772 -0.5214352 123325
"61988" 568286 214.4832 -0.4916257 123326
"61989" 568287 214.5003 -0.4932103 123327
"61990" 568288 214.515 -0.5676467 123330
"61991" 568289 214.519 -0.4813827 123328
"61992" 568290 214.5193 -0.5695827 123329
"61993" 568291 214.538639775065 -0.555232249343592 123333
"61994" 568292 214.5417 -0.4360303 123331
"61995" 568293 214.5444 -0.5674967 123332
"61996" 568294 214.5517 -0.4202023 123336
"61997" 568296 214.425941364654 -0.569330826268922 123335
"61998" 568297 214.427767470244 -0.575822771349883 123339
"61999" 568298 214.49456260385 -0.584462897678045 123337
"62000" 568299 214.495745045373 -0.583295656744933 123338
"62001" 568300 214.495830718477 -0.461257339358361 123345
"62002" 568301 214.496832737557 -0.599468847945477 123346
"62003" 568302 214.50216513734 -0.443506045820209 123340
"62004" 568303 214.5031 -0.4356002 123341
"62005" 568304 214.5101 -0.5501202 123342
"62006" 568305 214.5234 -0.4763891 123343
"62007" 568306 214.537905246464 -0.492037155531006 123344
"62008" 568307 214.5552 -0.6092986 123347
"62009" 568308 214.5559 -0.5782929 123348
"62010" 568309 214.4271 -0.5352599 123349
"62011" 568310 214.4424 -0.4990295 123350
"62012" 568312 214.4589 -0.6135154 123351
"62013" 568313 214.486675875894 -0.54700715566047 123353
"62014" 568315 214.5419 -0.5704387 123355
"62015" 568318 214.5799 -0.5590047 123358
"62016" 568319 214.5837 -0.6207886 123359
"62017" 568320 214.585645064734 -0.510633202748588 123360
"62018" 568322 214.6152 -0.6126455 123367
"62019" 568323 214.621504043472 -0.616626962531602 123362
"62020" 568324 214.6227 -0.521941 123363
"62021" 568325 214.622254405683 -0.49145191598435 123365
"62022" 568326 214.6313 -0.4852073 123366
"62023" 568328 214.6821 -0.5195965 123368
"62024" 568329 214.7041 -0.4417756 123371
"62025" 568330 214.7077 -0.5244507 123370
"62026" 568331 214.585976963185 -0.480476022561069 123373
"62027" 568332 214.597939958816 -0.532259509357808 123374
"62028" 568333 214.5782 -0.4247241 123375
"62029" 568336 214.576078101111 -0.541844334204254 123378
"62030" 568338 214.606387036842 -0.442720398623489 123380
"62031" 568341 214.694462224074 -0.454591109574903 123383
"62032" 568342 214.7718 -0.5429984 123384
"62033" 568344 214.816 -0.4984864 123385
"62034" 568345 214.7139 -0.5619213 123386
"62035" 568346 214.7144 -0.5644106 123387
"62036" 568347 214.7174 -0.5061665 123388
"62037" 568348 214.7276 -0.4309865 123390
"62038" 568350 214.7719 -0.5261208 123391
"62039" 568351 214.7964 -0.4687959 123394
"62040" 568352 214.7974 -0.45747 123392
"62041" 568353 214.8121 -0.4259936 123393
"62042" 568354 214.8451 -0.4300856 123395
"62043" 568355 214.712 -0.5044966 123399
"62044" 568357 214.733016905648 -0.517560169199514 123396
"62045" 568360 214.768426749073 -0.457149220204693 123404
"62046" 568361 214.783712959275 -0.448938748321117 123405
"62047" 568364 214.819275565429 -0.43936056229045 123402
"62048" 568365 214.826740259776 -0.572179544252485 123403
"62049" 568366 214.827068992183 -0.420353558574025 123407
"62050" 568367 214.835918571843 -0.566704781596724 123408
"62051" 568370 214.7435 -0.5871854 123412
"62052" 568371 214.7825 -0.601458 123413
"62053" 568372 214.858771028592 -0.544305055495805 123414
